,product_name,product_review,user_rating
72,Hunahpu's Imperial Stout - Double Barrel Aged,"Batch 2, snifter, shared with my brother  L: black, oil, quarter inch brown head that sticks around for a minute or so S: molasses, Brandy, RUM, cocoa, really hits the nose nice T: Cocoa and vanilla hit, quickly followed by the barrel character. There's a nice combination of the rum and the Brandy character. Definitely booze, but I think it's drinking Really well right now. The Finish is very much chili's which stay with you as you take more sips. Absolutely delicious M: medium mouth feel, would have loved a little more thickness, but only a small knock here O: absolutely world class, the smell continues to carry through, and as the beer warms you really get very nice barrel character, black strap molasses, vanilla/cocoa, and all the chili's on the end. World Class, and drinking great",4.73
73,Hunahpu's Imperial Stout - Double Barrel Aged,Very dark appearance with slight tan head that dissipates quickly. Aroma is a very prominent and pleasant cinnamon and vanilla. Taste is also a prominent cinnamon and pleasant vanilla accent and prominent chili burn.,4.52
74,Hunahpu's Imperial Stout - Double Barrel Aged,"2016 vintage 750ml bottle poured into a balloon glass  A- pours pitch black in color with a thin head that disappears almost immediately, leaving nothing behind  S- aroma opens with roasted coffee that gives out lots of green bell pepper notes, as well as some earthy notes. The barrel notes are prominent, with apple brandy popping through and providing notes of green apple peel. The rum gives aromas of brown sugar and molasses. Undertones of cinnamon, vanilla, cocoa and chilies  T- barrel notes are dominant up front with apple brandy taking the lead and giving notes of green apple & sweet brandy. The rum barrel provides some sweetness and notes of black strap molasses and brown sugar. The finish brings out the cinnamon and cocoa nibs, as well as sweet vanilla. The finish gives more of the barrel notes, and lingers of chili with a strong burn lingering  M- medium-heavy body with moderate carbonation leads to a slightly creamy mouthfeel and a viscous, warming finish  O- the double barrel treatment adds a whole new complexity to the base beer, with the apple brandy leaving the way, outstanding",4.64
75,Barrel-Aged Abraxas,"Pours very dark black with a thin tan head on top, Smells of Cinnamon Toast Crunch soaked in Bourbon which I think is pretty nice. The taste of the beer has the cinnamon and the touch of spice in there along with the vanilla and chocolate. The feel is nice and silky, doesn't burn the throat or mouth from the adjuncts which is perfect. Overall it's an outstanding beer and was fortunate to try it finally.",4.34
76,Barrel-Aged Abraxas,"Big time grail for me. Vintage 2019 on tap at Bier Station, consumed and reviewed October 2021.  Pours black with a finger and a half of dark caramel foam. Good head retention. Aroma is spices, cinnamon, chocolate, toffee, caramel, and molasses. Roasty and toasty malts offer up a firm base, adding a strong malty stout backbone to each whiff. As the sweetness crescendos to a peak, barrel character sweeps in to add some char, bourbon, and bitterness. Alcohol remains an after thought, allowing the beer to shine forward of its ABV. Loaded from first whiff to last sniff. Flavor profile is more of the same - a firm stout base of roasty and toasty malts form the foundation of cinnamon, spices, vanilla, caramel, molasses, toffee, and cream. It opens up less spicy than the nose, but finishes more spicy than the nose, that is to say, the dynamics are shaped in contrast - mirrored. Only caveat to the mirror image is the barrel character notes of char and bourbon that come thru at the end again, dropping this stout an octave into deeper heartiness. Despite the bourbon character popping through the beer, the beer never comes off as hot. Mouth feel is thick with a smooth, consistent grit. Its feel is uniform from front to back. Overall, incredible depth with loads of barrel complimenting the initial spices well. It borders on an ADHD stout, spreading it's attention in a spiderweb of directions, but remains cohesive enough to form an intoxicating melody.  Draft. 8oz pour.",4.64
77,Barrel-Aged Abraxas,"Look - black thick and a nice tan rimming almost no head. Fantastic skimming Smell - so much barrel with a great balance of vanilla, cinnamon, and chocolate Taste - boozy with a fantastic blend of cinnamon vanilla chocolate. Nice woody caramel bba taste. Boozy Feel - full body creamy with a slight carb Overall - just incredible",4.74
78,Barrel-Aged Abraxas,"Had a friend surprise me with this, so excited to finally give it a try! Black body with a brown head. Aromas of the barrel fueling the cinnamon, vanilla, and cocoa to decent heights, peppers, rye and oak linger. Taste has the whiskey from the barrel merge well with the caramel, vanilla, cocoa, brown sugar and cinnamon, with the peppers, rye, and oak providing a beautiful contrasting wave. Almost has hints of cola as it warms. Feel is warm and more sturdy than the orignal, but the adjunct textures are dulled a bit, oak is a pleasant backbone. It is wonderful, but I have to admit the orignal abraxas still is first in my heart for the series.",4.53
79,Barrel-Aged Abraxas,February 5th: Side by side tasking with regular 2018 Abraxas. Low carbonation. A little barrel and pepper heat. Decent thickness. For me this is better than non BA but only marginally.,4.5
80,Barrel-Aged Abraxas,"Bottle @ Perennial. Crazy cinnamon sugar, coconut, and marshmallow on the nose. Lots of dark chocolate, vanilla, fudge, and whiskey. Damn. The cinnamon really makes the flavor for me. Great spice balances out the sweet chocolate, vanilla, and coconut. A touch of marshmallow and somewhat moderate rye/whiskey. Awesome beer.",4.3
81,Barrel-Aged Abraxas,"On premise pour while picking up bottle from 2020 oznr lottery. Thick, spicy, sweet. Couldn’t be happier about this. King of Mexican chocolate beers",5.0
82,Barrel-Aged Abraxas,"Pours pitch black with tan head. Aroma is as expected. Roast, spice and booze. Flavor was a tad shallow. I was expecting more bold flavors considering. Overall, I expected more. Still, solid for what it is.",4.0
83,Barrel-Aged Abraxas,Excellent execution of the Mayan mocha style. The rye barrel spice marries wonderfully with the adjunct profile the abraxas provides. Absolutely unique and a legendary beer amongst the pastry scene. All hail the king.,5.0
84,Barrel-Aged Abraxas,2020 wasn’t as great as previous years and was a let down. I was looking forward to this one more than any other beer out of the societe du chene membership.,3.85
85,Barrel-Aged Abraxas,Another one I had for the first time in 2020. Typically I don't care for beer that has chile peppers infused but this one hits the nail on the hand. The perfect blend with cinnamon.,4.95
86,Barrel-Aged Abraxas,"2019 Vintage (13% ABV) - Gold wax-dipped bottle - Poured into a stemless snifter at 48°F.  Pours a thick, oily tar-black, barely forming a dark brown collar before fizzing out, sitting absolutely still and oily in the glass. Coats the glass in a sticky brown sheen.  Nose: Dark roasted malts lend plenty of cocoa, as well as molasses, brown sugar, caramel, and toffee. Plenty of barrel presence, with charred oak, spicy rye whiskey, and a lot of woody vanillin. Definitely some pepper heat, and just a touch of savoury, almost smoky chilies, with a hint of cacao nib, and just a dusting of a dusting of cinnamon. Really does bring a Mexican hot cocoa vibe.  Palate: This one's a bit of a sleeper on the nose. Barrel-Aged Abraxas greets the palate with brown sugar, caramel, semi-sweet chocolate, and chocolate fudge, with a nice prominent whiskey barrel presence threading all the way through. A vanilla bean intensity builds quickly, making you double-check the label to see if there's vanilla here. Sweetness is there, but is surprisingly tame for what this is. A slight cacao nib bitterness unfurls, and just a touch of chili heat, gently warming the tongue, and sending a peppery bite down the throat. Some darker, roastier notes appear, quickly drying out the malt sweetness with a bit of charred malt. The finish brings dark chocolate, burned sugar, a kiss of chili sharpness, and just a minute whisper of blink-and-you'll-miss-it cinnamon, ultimately concluding with lingering roast and dry oak.  Mouthfeel/Body: There's a rich fullness to this, but more in a creamy lactose way. It's actually not terribly fudgy or at all syrupy, and goes down fairly easily - perhaps even a little thin, despite its size. Little effervescence - just some soft underlying fizz. Only a touch of stickiness around the lips. Dries out very well in the finish, and just some mild warmth going down. Again, very balanced.  Overall: One cannot help but have some lofty expectations when opening a beer such as this. For all intents and purposes, it's a fine barrel-aged stout, with a nice whiskey presence and a pleasingly balanced chili influence. The lack of cinnamon hurts this one, as does the thinner body and swift roasty finish. Perhaps other vintages convey the Mexican cake theme a bit better, but at the end of the day, this isn't a top 3/250 beer for me. Nevertheless, a quality stout.",4.16
